20532,,,,,,
20864,,,,,,
20868,,,,,,
21107,,,,,,
21111,,,,,,
21120,,,,,,
21266,,,,,,
21628,,,,,,
24732,,,,,,
24737,,,,,,
24926,,,,,,
24927,,,,,,
24932,,,,,,
24938,,,,,,
24980,,,,,,
24982,,,,,,
24987,,,,,,
26440,,,,,,
26489,,,,,,
26491,,,,,,
26500,,,,,,
27494,,,,,,
27586,,,,,,
27600,,,,,,
30334,,,,,,
30389,,,,,,
30463,,,,,,
30845,,,,,,
31113,,,,,,
31127,,,,,,
31789,,,,,,
32063,,,,,,
32151,,,,,,
33396,,,,,,
34101,,,,,,
34444,,,,,,
34648,,,,,,
35504,,,,,,
36680,,,,,,
